episode,reward
1.149000000000000000e+03,2.009415356366682772e+03
1.150000000000000000e+03,2.008843167921076201e+03
1.151000000000000000e+03,2.011498256238533259e+03
1.152000000000000000e+03,2.030002252251905702e+03
1.153000000000000000e+03,2.016432488044268894e+03
1.154000000000000000e+03,2.002614488387347819e+03
1.155000000000000000e+03,4.584359594371183277e+01
1.156000000000000000e+03,2.020806845477982051e+03
1.157000000000000000e+03,2.876500073073738406e+01
1.158000000000000000e+03,2.015160974167945824e+03
1.159000000000000000e+03,2.005776743549597313e+03
1.160000000000000000e+03,2.006969719030813167e+03
1.161000000000000000e+03,2.019983198735157657e+03
1.162000000000000000e+03,2.024408214128137161e+03
1.163000000000000000e+03,2.011952580983701182e+03
1.164000000000000000e+03,2.002428445825137715e+03
1.165000000000000000e+03,2.004412318353368164e+03
1.166000000000000000e+03,2.008966910365584681e+03
1.167000000000000000e+03,2.025511798141342751e+03
1.168000000000000000e+03,2.025028155173123423e+03
1.169000000000000000e+03,2.008368754423454675e+03
1.170000000000000000e+03,2.008284747387948755e+03
1.171000000000000000e+03,2.014337594606474340e+03
1.172000000000000000e+03,2.022422663020783830e+03
1.173000000000000000e+03,-5.480125431548407278e+01
1.174000000000000000e+03,-8.273628323825198549e+01
1.175000000000000000e+03,2.023505597039783652e+03
1.176000000000000000e+03,2.014188815505508046e+03
1.177000000000000000e+03,2.022968848313957778e+03
1.178000000000000000e+03,2.010193410203508392e+03
1.179000000000000000e+03,3.196093475892079994e+01
1.180000000000000000e+03,2.012652122271262215e+03
1.181000000000000000e+03,-6.326801930975970834e+01
1.182000000000000000e+03,2.519188801817123036e+01
1.183000000000000000e+03,2.069767706676615944e+03
1.184000000000000000e+03,-6.497641380259898369e+01
1.185000000000000000e+03,2.003565294702002802e+03
1.186000000000000000e+03,2.006134679761128837e+03
1.187000000000000000e+03,2.012671536838473685e+03
1.188000000000000000e+03,1.198326021717793992e+02
1.189000000000000000e+03,2.016005115097658972e+03
1.190000000000000000e+03,2.016836758271923372e+03
1.191000000000000000e+03,2.016141465517305278e+03
1.192000000000000000e+03,-6.771967473831503526e+01
1.193000000000000000e+03,2.011057342564085275e+03
1.194000000000000000e+03,2.005893175153074480e+03
1.195000000000000000e+03,-6.057751593194471695e+01
1.196000000000000000e+03,2.014664309013578986e+03
1.197000000000000000e+03,2.013473822438523030e+03
1.198000000000000000e+03,2.017324558565150255e+03
1.199000000000000000e+03,2.007956545593441888e+03
1.200000000000000000e+03,2.016598238274496453e+03
1.201000000000000000e+03,-4.388567621626255288e+01
1.202000000000000000e+03,-5.743453695365587919e+01
1.203000000000000000e+03,2.009788410303365481e+03
1.204000000000000000e+03,2.025200881321002726e+03
1.205000000000000000e+03,2.013466270385129519e+03
1.206000000000000000e+03,-5.612256571028606800e+01
1.207000000000000000e+03,2.011442857001786933e+03
1.208000000000000000e+03,2.014612414124469751e+03
1.209000000000000000e+03,1.121340326229534767e+01
1.210000000000000000e+03,2.055327892065180095e+03
1.211000000000000000e+03,-6.268335711810510702e+01
1.212000000000000000e+03,2.006864448113896515e+03
1.213000000000000000e+03,2.014930638300979808e+03
1.214000000000000000e+03,-6.245379789479854082e+01
1.215000000000000000e+03,-5.004951676682574657e+01
1.216000000000000000e+03,-4.721247282441220250e+01
1.217000000000000000e+03,-5.558516848314432934e+01
1.218000000000000000e+03,-5.537446896338606450e+01
1.219000000000000000e+03,-4.394656581616267488e+01
1.220000000000000000e+03,-4.955301173617806398e+01
1.221000000000000000e+03,-5.018574207421954725e+01
1.222000000000000000e+03,-7.006079635232902092e+01
1.223000000000000000e+03,-9.662918562014667145e+01
1.224000000000000000e+03,-7.892988057498806143e+01
1.225000000000000000e+03,-6.711968622869628120e+01
1.226000000000000000e+03,-7.352117794129135575e+01
1.227000000000000000e+03,-6.128300219439171315e+01
1.228000000000000000e+03,-4.897392774328706366e+01
1.229000000000000000e+03,-1.360909915682744398e+01
1.230000000000000000e+03,-4.275807087735178413e+01
1.231000000000000000e+03,-5.886702992078689078e+01
1.232000000000000000e+03,-2.006329540300919234e+01
1.233000000000000000e+03,-4.516263870719642171e+01
1.234000000000000000e+03,-5.189465794972109336e+01
1.235000000000000000e+03,-4.611766126288351586e+00
1.236000000000000000e+03,-7.262249478357948362e+01
1.237000000000000000e+03,-3.857865455328007442e+01
1.238000000000000000e+03,-5.914137351545193155e+01
1.239000000000000000e+03,-6.430869069464395693e+01
1.240000000000000000e+03,-7.708213486397376357e+01
1.241000000000000000e+03,-3.162452053919824380e+01
1.242000000000000000e+03,-7.088837294796124411e+01
1.243000000000000000e+03,-6.364429100131904704e+01
1.244000000000000000e+03,-6.445128582692549912e+01
1.245000000000000000e+03,-6.418631872218232104e+01
1.246000000000000000e+03,-6.143453002846295874e+01
1.247000000000000000e+03,-7.294907118721376094e+01
1.248000000000000000e+03,-7.386484581376933534e+01
1.249000000000000000e+03,-8.013145700196926668e+01
1.250000000000000000e+03,-9.461960394563489274e+01
1.251000000000000000e+03,-1.221535930013091615e+02
1.252000000000000000e+03,-1.288392915103596010e+02
1.253000000000000000e+03,-1.282410056223420156e+02
1.254000000000000000e+03,-1.440514742096676173e+02
1.255000000000000000e+03,-6.503322429298192375e+00
1.256000000000000000e+03,-1.272505590512779463e+02
1.257000000000000000e+03,-1.199749950894211281e+02
1.258000000000000000e+03,-1.952359671186650658e+01
1.259000000000000000e+03,-5.812044979327713179e+01
1.260000000000000000e+03,-6.449241216643392249e+01
1.261000000000000000e+03,-6.006743288474972076e+01
1.262000000000000000e+03,-8.373398362769296455e+01
1.263000000000000000e+03,-4.904152200371953541e+01
1.264000000000000000e+03,-7.802304833456541644e+01
1.265000000000000000e+03,-8.705217003050530877e+01
1.266000000000000000e+03,-6.964222912039144830e+01
1.267000000000000000e+03,-7.826844280874959736e+01
1.268000000000000000e+03,-3.433447672046409593e+01
1.269000000000000000e+03,-3.051408126952854616e+01
1.270000000000000000e+03,-6.005827435051705265e+01
1.271000000000000000e+03,-6.940459812593225308e+01
1.272000000000000000e+03,-8.123623563946838999e+01
1.273000000000000000e+03,-8.832008003659409212e+01
1.274000000000000000e+03,-9.719878265837225229e+01
1.275000000000000000e+03,-3.660825099565606422e+01
1.276000000000000000e+03,-9.671119630536085765e+01
1.277000000000000000e+03,-6.536320175012592415e+01
1.278000000000000000e+03,1.675312451725297080e-02
1.279000000000000000e+03,-8.123546056664295634e+01
1.280000000000000000e+03,-6.627452875970253388e+01
1.281000000000000000e+03,-7.005593960399075115e+01
1.282000000000000000e+03,-9.060866024587289758e+01
1.283000000000000000e+03,3.528824783774048512e+00
1.284000000000000000e+03,-1.088915691715723284e+02
1.285000000000000000e+03,2.023355315786640858e+03
1.286000000000000000e+03,2.009426934560556219e+03
1.287000000000000000e+03,-1.870300195868172466e+01
1.288000000000000000e+03,2.031602286248599512e+03
1.289000000000000000e+03,-1.274116709906744518e+02
1.290000000000000000e+03,-1.630797196788697079e+02
1.291000000000000000e+03,-1.549950285235425724e+02
1.292000000000000000e+03,2.035052701482218936e+03
1.293000000000000000e+03,2.038407680658019444e+03
1.294000000000000000e+03,-3.178098120338433219e+01
1.295000000000000000e+03,-2.039598049155721071e+02
1.296000000000000000e+03,1.093302107998101036e+02
1.297000000000000000e+03,2.014585245952852574e+03
1.298000000000000000e+03,-1.478751910494697768e+02
1.299000000000000000e+03,2.013099340700806124e+03
1.300000000000000000e+03,2.015185703041916213e+03
1.301000000000000000e+03,1.552520592731759663e+01
1.302000000000000000e+03,2.009133030475290752e+03
1.303000000000000000e+03,2.015321731081394319e+03
1.304000000000000000e+03,2.016362302260447223e+03
1.305000000000000000e+03,2.027740715212608848e+03
1.306000000000000000e+03,2.006488661397518854e+03
1.307000000000000000e+03,2.005922591598330428e+03
1.308000000000000000e+03,2.009108356520295274e+03
1.309000000000000000e+03,2.003965632027385027e+03
1.310000000000000000e+03,2.025767669182550208e+03
1.311000000000000000e+03,2.005956689662784129e+03
1.312000000000000000e+03,2.042254502535347683e+03
1.313000000000000000e+03,2.007402728982911185e+03
1.314000000000000000e+03,1.975455503246875878e+03
1.315000000000000000e+03,2.009950288723182666e+03
1.316000000000000000e+03,2.009581798419018241e+03
1.317000000000000000e+03,2.018929727842108832e+03
1.318000000000000000e+03,2.011674805263990038e+03
1.319000000000000000e+03,2.010339890066954013e+03
1.320000000000000000e+03,2.018658790862135447e+03
1.321000000000000000e+03,2.019217617964566671e+03
1.322000000000000000e+03,2.008175339070181508e+03
1.323000000000000000e+03,2.013858516296137168e+03
1.324000000000000000e+03,2.010413465366954370e+03
1.325000000000000000e+03,2.006951329147336764e+03
1.326000000000000000e+03,2.016799897523248546e+03
1.327000000000000000e+03,2.010647530344694587e+03
1.328000000000000000e+03,2.010624914242018804e+03
1.329000000000000000e+03,2.014711448130611643e+03
1.330000000000000000e+03,2.007640081328078395e+03
1.331000000000000000e+03,2.004830788174687996e+03
1.332000000000000000e+03,2.005743080016536851e+03
1.333000000000000000e+03,2.009668061659875775e+03
1.334000000000000000e+03,2.009161370485455109e+03
1.335000000000000000e+03,2.013333146312937288e+03
1.336000000000000000e+03,2.002546386172041821e+03
1.337000000000000000e+03,2.020793996721819667e+03
1.338000000000000000e+03,2.005603183589895707e+03
1.339000000000000000e+03,-1.548252565812104820e+02
1.340000000000000000e+03,2.007618529973145542e+03
1.341000000000000000e+03,2.011637330596761785e+03
1.342000000000000000e+03,2.015524364868721250e+03
1.343000000000000000e+03,1.986747316183423209e+03
1.344000000000000000e+03,2.010356588174506442e+03
1.345000000000000000e+03,1.979143129596782501e+03
1.346000000000000000e+03,2.006097701157480060e+03
1.347000000000000000e+03,2.006459919418872460e+03
1.348000000000000000e+03,2.006120822638107711e+03
1.349000000000000000e+03,2.012489076562024593e+03
1.350000000000000000e+03,2.005197215877469034e+03
1.351000000000000000e+03,2.004009640465677421e+03
1.352000000000000000e+03,2.015639888761419343e+03
1.353000000000000000e+03,2.006995800370789766e+03
1.354000000000000000e+03,2.002850296813979867e+03
1.355000000000000000e+03,2.018339399706030463e+03
1.356000000000000000e+03,3.329871687412870429e+00
1.357000000000000000e+03,2.007378153117826287e+03
1.358000000000000000e+03,2.012501965821372778e+03
1.359000000000000000e+03,2.006656574464080450e+03
1.360000000000000000e+03,-1.228782283292335791e+02
1.361000000000000000e+03,2.005051387386004535e+03
1.362000000000000000e+03,2.006199874726278040e+03
1.363000000000000000e+03,2.007521336732804684e+03
1.364000000000000000e+03,2.029756333992929740e+03
1.365000000000000000e+03,2.007275515640426647e+03
1.366000000000000000e+03,2.009534043150592879e+03
1.367000000000000000e+03,2.018503348391624741e+03
1.368000000000000000e+03,2.006659236353555571e+03
1.369000000000000000e+03,2.010864741139324451e+03
1.370000000000000000e+03,2.005427886838577706e+03
1.371000000000000000e+03,1.959536198289545155e+03
1.372000000000000000e+03,2.006369488229713170e+03
1.373000000000000000e+03,2.006699560836910678e+03
1.374000000000000000e+03,2.005673301787551736e+03
1.375000000000000000e+03,2.011988600439206266e+03
1.376000000000000000e+03,2.004335874284349302e+03
1.377000000000000000e+03,2.004692348647360859e+03
1.378000000000000000e+03,2.035033436458277038e+03
1.379000000000000000e+03,2.017512946342599435e+03
1.380000000000000000e+03,2.001626726938951151e+03
1.381000000000000000e+03,2.012051931708181428e+03
1.382000000000000000e+03,-8.699635939929969197e+01
1.383000000000000000e+03,2.016703556274050243e+03
1.384000000000000000e+03,2.017782485950928731e+03
1.385000000000000000e+03,2.004938800931168998e+03
1.386000000000000000e+03,2.006245827675344117e+03
1.387000000000000000e+03,2.007679760114722285e+03
1.388000000000000000e+03,2.010778785785452328e+03
1.389000000000000000e+03,2.005245276946408694e+03
1.390000000000000000e+03,2.009523805465712258e+03
1.391000000000000000e+03,2.016840430411706166e+03
1.392000000000000000e+03,2.026165533554555168e+03
1.393000000000000000e+03,-9.220420635835569101e+01
1.394000000000000000e+03,2.009046970090682407e+03
1.395000000000000000e+03,2.004608863285458710e+03
1.396000000000000000e+03,2.020365718331673634e+03
1.397000000000000000e+03,2.011277296141579882e+03
1.398000000000000000e+03,2.009749216512339899e+03
1.399000000000000000e+03,2.008375017263121890e+03
1.400000000000000000e+03,2.007347363996586864e+03
1.401000000000000000e+03,2.008596841446279086e+03
1.402000000000000000e+03,2.007041974104336759e+03
1.403000000000000000e+03,2.007927703012991742e+03
1.404000000000000000e+03,2.007412468411431973e+03
1.405000000000000000e+03,2.007173655680258889e+03
1.406000000000000000e+03,2.002405872665150582e+03
1.407000000000000000e+03,1.985630956875495713e+03
1.408000000000000000e+03,2.009828961791066376e+03
1.409000000000000000e+03,2.007701729022960080e+03
1.410000000000000000e+03,-1.329569276963982531e+02
1.411000000000000000e+03,-6.244139958909291011e+01
1.412000000000000000e+03,2.009156324198728271e+03
1.413000000000000000e+03,2.008717774166257641e+03
1.414000000000000000e+03,2.004568197677276885e+03
1.415000000000000000e+03,2.002349100277341222e+03
1.416000000000000000e+03,2.010124988451497074e+03
1.417000000000000000e+03,2.007256202070457903e+03
1.418000000000000000e+03,2.014054942406800137e+03
1.419000000000000000e+03,2.003237717636138086e+03
1.420000000000000000e+03,2.011272104390707000e+03
1.421000000000000000e+03,2.007569809550896480e+03
1.422000000000000000e+03,2.007684199121867323e+03
1.423000000000000000e+03,1.964702740125934270e+03
1.424000000000000000e+03,-5.912439281491847964e+01
1.425000000000000000e+03,2.008766695823605687e+03
1.426000000000000000e+03,2.017695071351720799e+03
1.427000000000000000e+03,2.008037110127614369e+03
1.428000000000000000e+03,2.007838670709598318e+03
1.429000000000000000e+03,2.010268761624010494e+03
1.430000000000000000e+03,2.008296848061345372e+03
1.431000000000000000e+03,2.007225852809774551e+03
1.432000000000000000e+03,2.007082598834880855e+03
1.433000000000000000e+03,2.019378084154409180e+03
1.434000000000000000e+03,2.006196929720840444e+03
1.435000000000000000e+03,2.012058816051324129e+03
1.436000000000000000e+03,2.005756573255038575e+03
1.437000000000000000e+03,2.007954977518631040e+03
1.438000000000000000e+03,2.012268290994642939e+03
1.439000000000000000e+03,2.018432143785434164e+03
1.440000000000000000e+03,2.004082423261211261e+03
1.441000000000000000e+03,2.016759736407211903e+03
1.442000000000000000e+03,2.011056903665400569e+03
1.443000000000000000e+03,2.013993080478768206e+03
1.444000000000000000e+03,2.004916361596993511e+03
1.445000000000000000e+03,2.020444079566067330e+03
1.446000000000000000e+03,2.033567647130323849e+03
1.447000000000000000e+03,-7.947313799549542068e+01
1.448000000000000000e+03,2.009406969067061937e+03
1.449000000000000000e+03,2.009632953595587651e+03
1.450000000000000000e+03,2.005307615279631818e+03
1.451000000000000000e+03,2.011909603855095611e+03
1.452000000000000000e+03,-1.301287767883597439e+02
1.453000000000000000e+03,2.013970887510503644e+03
1.454000000000000000e+03,2.010390766635479167e+03
1.455000000000000000e+03,2.027818100811630075e+03
1.456000000000000000e+03,2.004922205887809014e+03
1.457000000000000000e+03,2.005507513296289062e+03
1.458000000000000000e+03,-1.132146771299909744e+02
1.459000000000000000e+03,2.007194255961154113e+03
1.460000000000000000e+03,2.013297501483045835e+03
1.461000000000000000e+03,-4.802397086951616245e+01
1.462000000000000000e+03,-1.062142886900261090e+02
1.463000000000000000e+03,2.013704938748891436e+03
1.464000000000000000e+03,2.012368853502523734e+03
1.465000000000000000e+03,2.006553145596412378e+03
1.466000000000000000e+03,2.006899381854506146e+03
1.467000000000000000e+03,2.009750275406976698e+03
1.468000000000000000e+03,-8.543094563966467092e+01
1.469000000000000000e+03,-6.100339120256302294e+01
1.470000000000000000e+03,-1.291043516413959082e+02
1.471000000000000000e+03,2.004115182104503674e+03
1.472000000000000000e+03,1.862930232140837688e+03
1.473000000000000000e+03,2.002793804893837660e+03
1.474000000000000000e+03,-2.641352258868277403e+01
1.475000000000000000e+03,2.003458670889825726e+03
1.476000000000000000e+03,2.007555248651927059e+03
1.477000000000000000e+03,-1.199459673359081613e+01
1.478000000000000000e+03,2.004950551714545327e+03
1.479000000000000000e+03,2.004099997262140732e+03
1.480000000000000000e+03,-3.258583331983914633e+01
1.481000000000000000e+03,2.020976949782841530e+03
1.482000000000000000e+03,2.005354439012841340e+03
1.483000000000000000e+03,-3.346857033933136449e+01
1.484000000000000000e+03,-1.119714386330370282e+01
1.485000000000000000e+03,2.010125910440200414e+03
1.486000000000000000e+03,2.005893803629960303e+03
1.487000000000000000e+03,2.011837923224625911e+03
1.488000000000000000e+03,2.015966762898643537e+03
1.489000000000000000e+03,2.009912452262984061e+03
1.490000000000000000e+03,2.005800779572942020e+03
1.491000000000000000e+03,2.007016117559769555e+03
1.492000000000000000e+03,2.011169853549351956e+03
1.493000000000000000e+03,2.005918579649393678e+03
1.494000000000000000e+03,2.005453346080855454e+03
1.495000000000000000e+03,2.003111001106629601e+03
1.496000000000000000e+03,2.011011667785649706e+03
1.497000000000000000e+03,2.018050810517359878e+03
1.498000000000000000e+03,2.005766829268617130e+03
1.499000000000000000e+03,2.005068664322570839e+03
1.500000000000000000e+03,2.009110311348018740e+03
1.501000000000000000e+03,2.010796599725066699e+03
1.502000000000000000e+03,2.005041585092867535e+03
1.503000000000000000e+03,2.017339480018459881e+03
1.504000000000000000e+03,2.008187686128788300e+03
1.505000000000000000e+03,2.008269517696797948e+03
1.506000000000000000e+03,2.011505015929477850e+03
1.507000000000000000e+03,1.094382798899270028e+02
1.508000000000000000e+03,2.014744783989720872e+03
1.509000000000000000e+03,2.006611389398079609e+03
1.510000000000000000e+03,2.008799427102685740e+03
1.511000000000000000e+03,2.004643600352421572e+03
1.512000000000000000e+03,2.009065930041211686e+03
1.513000000000000000e+03,2.005989576528068710e+03
1.514000000000000000e+03,2.003410115372985956e+03
1.515000000000000000e+03,2.004686091345967952e+03
1.516000000000000000e+03,2.007238092415307392e+03
1.517000000000000000e+03,2.005824260089315430e+03
1.518000000000000000e+03,2.017657062017081898e+03
1.519000000000000000e+03,2.006533098511080652e+03
1.520000000000000000e+03,2.006613204242813708e+03
1.521000000000000000e+03,2.032312120888919026e+03
1.522000000000000000e+03,2.004334847332456548e+03
1.523000000000000000e+03,2.004265458061211575e+03
1.524000000000000000e+03,2.002687065191673582e+03
1.525000000000000000e+03,2.013203054737102775e+03
1.526000000000000000e+03,2.006958958069310484e+03
1.527000000000000000e+03,2.008457399837872572e+03
1.528000000000000000e+03,2.007158755130393047e+03
1.529000000000000000e+03,2.017973782146614894e+03
1.530000000000000000e+03,2.038351961229350536e+03
1.531000000000000000e+03,2.004553157390612114e+03
1.532000000000000000e+03,2.007967305278130652e+03
1.533000000000000000e+03,2.006527025211699538e+03
1.534000000000000000e+03,2.008212376328895289e+03
1.535000000000000000e+03,2.004506213715794047e+03
1.536000000000000000e+03,2.006166352516015422e+03
1.537000000000000000e+03,2.011209534665459614e+03
1.538000000000000000e+03,2.011682637763896309e+03
1.539000000000000000e+03,2.009092692324024938e+03
1.540000000000000000e+03,2.009194090424228079e+03
1.541000000000000000e+03,2.012751787565336144e+03
1.542000000000000000e+03,2.007721986831353433e+03
1.543000000000000000e+03,2.013902674358965214e+03
1.544000000000000000e+03,2.005658577762030745e+03
1.545000000000000000e+03,2.006535930515494329e+03
1.546000000000000000e+03,2.023239838360587783e+03
1.547000000000000000e+03,2.020539092677820236e+03
1.548000000000000000e+03,2.009224769318891049e+03
1.549000000000000000e+03,2.013944388022245448e+03
1.550000000000000000e+03,2.016742896028267978e+03
1.551000000000000000e+03,2.014481277597906455e+03
1.552000000000000000e+03,2.019275901108183689e+03
1.553000000000000000e+03,2.005936145521237449e+03
1.554000000000000000e+03,2.035333353394429651e+03
1.555000000000000000e+03,2.031871718377566367e+03
1.556000000000000000e+03,2.007180764400506632e+03
1.557000000000000000e+03,2.009416685062817578e+03
1.558000000000000000e+03,2.005493977090838143e+03
1.559000000000000000e+03,2.032942306712122218e+03
1.560000000000000000e+03,2.019018893997443683e+03
1.561000000000000000e+03,2.006959750485200402e+03
1.562000000000000000e+03,2.010282955335156430e+03
1.563000000000000000e+03,2.016633943491905939e+03
1.564000000000000000e+03,2.031552588564454709e+03
1.565000000000000000e+03,2.008342327586576403e+03
1.566000000000000000e+03,2.018553502692707752e+03
1.567000000000000000e+03,2.003993279938058549e+03
1.568000000000000000e+03,2.033405824860129769e+03
1.569000000000000000e+03,2.004350921772465426e+03
1.570000000000000000e+03,2.005367210941118401e+03
1.571000000000000000e+03,2.007763063424435586e+03
1.572000000000000000e+03,2.005120033617917215e+03
1.573000000000000000e+03,2.011497090417902200e+03
1.574000000000000000e+03,2.022733793662335984e+03
1.575000000000000000e+03,2.003522485653194053e+03
1.576000000000000000e+03,2.017102347311981930e+03
1.577000000000000000e+03,2.007057826420837500e+03
1.578000000000000000e+03,2.003405787270657811e+03
1.579000000000000000e+03,2.008370965782165740e+03
1.580000000000000000e+03,2.011696735786027148e+03
1.581000000000000000e+03,2.014291922992214722e+03
1.582000000000000000e+03,2.011997652561094583e+03
1.583000000000000000e+03,2.037214640628705638e+03
1.584000000000000000e+03,2.031718627169695537e+03
1.585000000000000000e+03,2.019751335012034815e+03
1.586000000000000000e+03,1.878922840016351984e+03
1.587000000000000000e+03,2.007459239073285516e+03
1.588000000000000000e+03,2.028260446500167745e+03
1.589000000000000000e+03,2.031184747722041948e+03
1.590000000000000000e+03,-1.640951740094442926e+02
1.591000000000000000e+03,2.008165847997177934e+03
1.592000000000000000e+03,1.051919898197666754e+02
1.593000000000000000e+03,1.149313257118949849e+01
1.594000000000000000e+03,2.007051558525619157e+03
1.595000000000000000e+03,2.012533772708815604e+03
1.596000000000000000e+03,2.030047865728313127e+03
1.597000000000000000e+03,2.035586651285470225e+03
1.598000000000000000e+03,2.004358085471773848e+03
1.599000000000000000e+03,2.004170894202228283e+03
1.600000000000000000e+03,2.016285476565595218e+03
1.601000000000000000e+03,2.016723695288543240e+03
1.602000000000000000e+03,2.009949080166790509e+03
1.603000000000000000e+03,1.864641164530413789e+03
1.604000000000000000e+03,2.008788224022768873e+03
1.605000000000000000e+03,2.012615080329715738e+03
1.606000000000000000e+03,2.011686815557889986e+03
1.607000000000000000e+03,2.007270229882494050e+03
1.608000000000000000e+03,2.007375978554599897e+03
1.609000000000000000e+03,2.015277359314751038e+03
1.610000000000000000e+03,2.027990420602381391e+03
1.611000000000000000e+03,2.017141428499332505e+03
1.612000000000000000e+03,2.020314635095023505e+03
1.613000000000000000e+03,2.009392531430540657e+03
1.614000000000000000e+03,2.005084511164279320e+03
1.615000000000000000e+03,2.005988286678930308e+03
1.616000000000000000e+03,2.003831684320445902e+03
1.617000000000000000e+03,2.017163059876559373e+03
1.618000000000000000e+03,2.002891457612157183e+03
1.619000000000000000e+03,2.041112689299746762e+03
1.620000000000000000e+03,1.961532004450789373e+03
1.621000000000000000e+03,2.010593763199891328e+03
1.622000000000000000e+03,2.035540885431387323e+03
1.623000000000000000e+03,2.003993195071344871e+03
1.624000000000000000e+03,2.013263708373010559e+03
1.625000000000000000e+03,2.009342270064932109e+03
1.626000000000000000e+03,2.005561440669142712e+03
1.627000000000000000e+03,2.009071057026929566e+03
1.628000000000000000e+03,2.008587881842915294e+03
1.629000000000000000e+03,2.044416586834886175e+03
1.630000000000000000e+03,2.008307457057356260e+03
1.631000000000000000e+03,2.045672872350847229e+03
1.632000000000000000e+03,2.007831627351335101e+03
1.633000000000000000e+03,2.007767901573089830e+03
1.634000000000000000e+03,2.002017224996722007e+03
1.635000000000000000e+03,2.000782488975783963e+03
1.636000000000000000e+03,2.006585114271992779e+03
1.637000000000000000e+03,2.011613756582515407e+03
1.638000000000000000e+03,2.018070271210171086e+03
1.639000000000000000e+03,2.005158655764252899e+03
1.640000000000000000e+03,2.013097952200673717e+03
1.641000000000000000e+03,2.035219827448778915e+03
1.642000000000000000e+03,2.006401857826258265e+03
1.643000000000000000e+03,2.033286188955235048e+03
1.644000000000000000e+03,2.021659659560473301e+03
1.645000000000000000e+03,2.007419523534597829e+03
1.646000000000000000e+03,2.020641454422917150e+03
1.647000000000000000e+03,2.006024594937094662e+03
1.648000000000000000e+03,2.003779783726838559e+03
1.649000000000000000e+03,2.008105204603436732e+03
1.650000000000000000e+03,2.005967618930248591e+03
1.651000000000000000e+03,2.005025058912310669e+03
1.652000000000000000e+03,1.976524052334751559e+03
1.653000000000000000e+03,2.009576628950381064e+03
1.654000000000000000e+03,2.031247301549217809e+03
1.655000000000000000e+03,2.005405258799616831e+03
1.656000000000000000e+03,2.008801038522653698e+03
1.657000000000000000e+03,2.011326506902973961e+03
1.658000000000000000e+03,2.003604233799708936e+03
1.659000000000000000e+03,2.003827953097348200e+03
1.660000000000000000e+03,2.007015438372891822e+03
1.661000000000000000e+03,2.010085784564430242e+03
1.662000000000000000e+03,2.004018967183652421e+03
1.663000000000000000e+03,2.013781133392055835e+03
1.664000000000000000e+03,2.028014745190161648e+03
1.665000000000000000e+03,2.013012707911648249e+03
1.666000000000000000e+03,2.007973487383932707e+03
1.667000000000000000e+03,2.003067385138364443e+03
1.668000000000000000e+03,2.001883948638429956e+03
1.669000000000000000e+03,2.010310891674654613e+03
1.670000000000000000e+03,2.011690291402795765e+03
1.671000000000000000e+03,2.006926531906118271e+03
1.672000000000000000e+03,2.009290774662921649e+03
1.673000000000000000e+03,2.010718814900831603e+03
1.674000000000000000e+03,2.010998096914081998e+03
1.675000000000000000e+03,2.054879630830374481e+03
1.676000000000000000e+03,2.032776187626455794e+03
1.677000000000000000e+03,2.005764833219009915e+03
1.678000000000000000e+03,2.029961613630206784e+03
1.679000000000000000e+03,1.995283909618557800e+03
1.680000000000000000e+03,1.362271285839729984e+01
1.681000000000000000e+03,2.004702138538000327e+03
1.682000000000000000e+03,2.009177450892606657e+03
1.683000000000000000e+03,2.012083184080660658e+03
1.684000000000000000e+03,2.006476405764487936e+03
1.685000000000000000e+03,2.015058807386837088e+03
1.686000000000000000e+03,2.012729557903743853e+03
1.687000000000000000e+03,2.029008328591136660e+03
1.688000000000000000e+03,2.049987758740749086e+03
1.689000000000000000e+03,2.002276004493131722e+03
1.690000000000000000e+03,2.022962318025475042e+03
1.691000000000000000e+03,2.009157249205072503e+03
1.692000000000000000e+03,2.013572047234461479e+03
1.693000000000000000e+03,2.007557903685742531e+03
1.694000000000000000e+03,2.054614601926850810e+03
1.695000000000000000e+03,2.008500494863569884e+03
1.696000000000000000e+03,2.042477352550579099e+03
1.697000000000000000e+03,2.025182367493049242e+03
1.698000000000000000e+03,2.041690844604509493e+03
1.699000000000000000e+03,2.005788341268389559e+03
1.700000000000000000e+03,2.005454478587168751e+03
1.701000000000000000e+03,2.009956325278535360e+03
1.702000000000000000e+03,2.008384992364708069e+03
1.703000000000000000e+03,2.010390613260332429e+03
1.704000000000000000e+03,2.004622217905203797e+03
1.705000000000000000e+03,2.003491299804781420e+03
1.706000000000000000e+03,2.006604215204153206e+03
1.707000000000000000e+03,2.007839966483916214e+03
1.708000000000000000e+03,2.003618605475468485e+03
1.709000000000000000e+03,2.007397126240629404e+03
1.710000000000000000e+03,2.004536164657924928e+03
1.711000000000000000e+03,2.009377427522879316e+03
1.712000000000000000e+03,2.006399298850970581e+03
1.713000000000000000e+03,2.004688213703846941e+03
1.714000000000000000e+03,2.007862371264413696e+03
1.715000000000000000e+03,2.017565961188124220e+03
1.716000000000000000e+03,2.012061416019128728e+03
1.717000000000000000e+03,2.008857951869757699e+03
1.718000000000000000e+03,2.014171261550708095e+03
1.719000000000000000e+03,2.004717211656558902e+03
1.720000000000000000e+03,2.183595463546003401e+01
1.721000000000000000e+03,2.013646402801050044e+03
1.722000000000000000e+03,2.009107901865546410e+03
1.723000000000000000e+03,2.004829417733930541e+03
1.724000000000000000e+03,2.005683396183812874e+03
1.725000000000000000e+03,2.014875857779744592e+03
1.726000000000000000e+03,2.016020048084533073e+03
